Сортировка по позиции в рейтинге на дату: 01 Января 2017 г. (обновление по состоянию на 23 Января 2017 г.)
(AAA(rus)) БЭНК ОФ ЧАЙНА
(AAA(rus)) ДАНСКЕ БАНК
(AAA(rus)) ДЕЛЬТАКРЕДИТ
(AAA(rus)) ИНГ ЕВРАЗИЯ
(AAA(rus)) ИНТЕЗА
(AAA(rus)) КРЕДИ АГРИКОЛЬ КИБ
(AAA(rus)) НОРДЕА БАНК
(AAA(rus)) РАЙФФАЙЗЕНБАНК
(AAA(rus)) РОСБАНК
(AAA(rus)) РУСФИНАНС БАНК
 (AAA(rus)) СБЕРБАНК
(AAA(rus)) СИТИБАНК
(AAA(rus)) СЭБ БАНК
(AAA(rus)) ЧАЙНА КОНСТРАКШН БАНК
(AAA(rus)) ЭЙЧ-ЭС-БИ-СИ РР
(AAA(rus)) ЮНИКРЕДИТ БАНК
(AA+(rus)) АВТО ФИНАНС БАНК
(AA+(rus)) АЛЬФА-БАНК
(AA+(rus)) ГПБ
(AA+(rus)) ДЕНИЗМОСКВА
(AA+(rus)) РОССЕЛЬХОЗБАНК
(AA-(rus)) МОСКОВСКИЙ КРЕДИТНЫЙ БАНК
(AA-(rus)) ОТП БАНК
(AA-(rus)) СВЯЗЬ-БАНК
(A+(rus)) АВЕРС
(A+(rus)) АК БАРС БАНК
(A+(rus)) АЛМАЗЭРГИЭНБАНК
(A+(rus)) ГЛОБЭКС
(A+(rus)) ДОМ.РФ
(A+(rus)) ЗЕНИТ
(A+(rus)) КРЕДИТ ЕВРОПА РОССИЯ
(A+(rus)) РОСЕВРОБАНК
(A+(rus)) САНКТ-ПЕТЕРБУРГ
(A+(rus)) СДМ-БАНК
(A+(rus)) СОВКОМБАНК
(A+(rus)) ТИНЬКОФФ БАНК
(A+(rus)) ЧЕЛИНДБАНК
(A(rus)) ПРИМОРЬЯ ПРИМСОЦБАНК
(A-(rus)) АБСОЛЮТ БАНК
(A-(rus)) ЕВРОФИНАНС МОСНАРБАНК
(A-(rus)) ЛЕВОБЕРЕЖНЫЙ
(A-(rus)) ЛОКО-БАНК
(A-(rus)) МТС-БАНК
(A-(rus)) ЭКСПОБАНК
(BBB-(rus)) РУСЬУНИВЕРСАЛБАНК
(BB-(rus)) ВОСТОЧНЫЙ
(BB-(rus)) УРАЛТРАНСБАНК
(B-(rus)) АЗИАТСКО-ТИХООКЕАНСКИЙ БАНК
(D(rus)) ПЕРЕСВЕТ
Сортировка по позиции в рейтинге на дату: 01 Декабря 2016 г. (обновление по состоянию на 16 Декабря 2016 г.)
(AAA(rus)) БЭНК ОФ ЧАЙНА
(AAA(rus)) ДАНСКЕ БАНК
(AAA(rus)) ДЕЛЬТАКРЕДИТ
(AAA(rus)) ИНГ ЕВРАЗИЯ
(AAA(rus)) ИНТЕЗА
(AAA(rus)) КРЕДИ АГРИКОЛЬ КИБ
(AAA(rus)) НОРДЕА БАНК
(AAA(rus)) РАЙФФАЙЗЕНБАНК
(AAA(rus)) РОСБАНК
(AAA(rus)) РУСФИНАНС БАНК
 (AAA(rus)) СБЕРБАНК
(AAA(rus)) СИТИБАНК
(AAA(rus)) СЭБ БАНК
(AAA(rus)) ЧАЙНА КОНСТРАКШН БАНК
(AAA(rus)) ЭЙЧ-ЭС-БИ-СИ РР
(AAA(rus)) ЮНИКРЕДИТ БАНК
(AA+(rus)) АВТО ФИНАНС БАНК
(AA+(rus)) АЛЬФА-БАНК
(AA+(rus)) ГПБ
(AA+(rus)) ДЕНИЗМОСКВА
(AA+(rus)) РОССЕЛЬХОЗБАНК
(AA-(rus)) МОСКОВСКИЙ КРЕДИТНЫЙ БАНК
(AA-(rus)) ОТП БАНК
(AA-(rus)) СВЯЗЬ-БАНК
(A+(rus)) АВЕРС
(A+(rus)) АК БАРС БАНК
(A+(rus)) АЛМАЗЭРГИЭНБАНК
(A+(rus)) ГЛОБЭКС
(A+(rus)) ДОМ.РФ
(A+(rus)) ЗЕНИТ
(A+(rus)) КРЕДИТ ЕВРОПА РОССИЯ
(A+(rus)) РОСЕВРОБАНК
(A+(rus)) САНКТ-ПЕТЕРБУРГ
(A+(rus)) СДМ-БАНК
(A+(rus)) СОВКОМБАНК
(A+(rus)) ТИНЬКОФФ БАНК
(A+(rus)) ЧЕЛИНДБАНК
(A(rus)) ПРИМОРЬЯ ПРИМСОЦБАНК
(A-(rus)) АБСОЛЮТ БАНК
(A-(rus)) ЕВРОФИНАНС МОСНАРБАНК
(A-(rus)) ЛЕВОБЕРЕЖНЫЙ
(A-(rus)) ЛОКО-БАНК
(A-(rus)) МТС-БАНК
(A-(rus)) ЭКСПОБАНК
(BBB-(rus)) РУСЬУНИВЕРСАЛБАНК
(BB-(rus)) ВОСТОЧНЫЙ
(BB-(rus)) УРАЛТРАНСБАНК
(B-(rus)) АЗИАТСКО-ТИХООКЕАНСКИЙ БАНК
(D(rus)) ПЕРЕСВЕТ
Сортировка по позиции в рейтинге на дату: 01 Ноября 2016 г. (обновление по состоянию на 15 Ноября 2016 г.)
(AAA(rus)) БЭНК ОФ ЧАЙНА
(AAA(rus)) ДАНСКЕ БАНК
(AAA(rus)) ДЕЛЬТАКРЕДИТ
(AAA(rus)) ИНГ ЕВРАЗИЯ
(AAA(rus)) ИНТЕЗА
(AAA(rus)) КРЕДИ АГРИКОЛЬ КИБ
(AAA(rus)) НОРДЕА БАНК
(AAA(rus)) РАЙФФАЙЗЕНБАНК
(AAA(rus)) РОСБАНК
(AAA(rus)) РУСФИНАНС БАНК
 (AAA(rus)) СБЕРБАНК
(AAA(rus)) СИТИБАНК
(AAA(rus)) СЭБ БАНК
(AAA(rus)) ЧАЙНА КОНСТРАКШН БАНК
(AAA(rus)) ЭЙЧ-ЭС-БИ-СИ РР
(AAA(rus)) ЮНИКРЕДИТ БАНК
(AA+(rus)) АВТО ФИНАНС БАНК
(AA+(rus)) АЛЬФА-БАНК
(AA+(rus)) ГПБ
(AA+(rus)) ДЕНИЗМОСКВА
(AA+(rus)) РОССЕЛЬХОЗБАНК
(AA-(rus)) МОСКОВСКИЙ КРЕДИТНЫЙ БАНК
(AA-(rus)) ОТП БАНК
(AA-(rus)) СВЯЗЬ-БАНК
(A+(rus)) АВЕРС
(A+(rus)) АК БАРС БАНК
(A+(rus)) АЛМАЗЭРГИЭНБАНК
(A+(rus)) ГЛОБЭКС
(A+(rus)) ДОМ.РФ
(A+(rus)) ЗЕНИТ
(A+(rus)) КРЕДИТ ЕВРОПА РОССИЯ
(A+(rus)) РОСЕВРОБАНК
(A+(rus)) САНКТ-ПЕТЕРБУРГ
(A+(rus)) СДМ-БАНК
(A+(rus)) СОВКОМБАНК
(A+(rus)) ТИНЬКОФФ БАНК
(A+(rus)) ЧЕЛИНДБАНК
(A(rus)) ПРИМОРЬЯ ПРИМСОЦБАНК
(A-(rus)) АБСОЛЮТ БАНК
(A-(rus)) ЕВРОФИНАНС МОСНАРБАНК
(A-(rus)) ЛЕВОБЕРЕЖНЫЙ
(A-(rus)) ЛОКО-БАНК
(A-(rus)) МТС-БАНК
(A-(rus)) ЭКСПОБАНК
(BBB(rus)) БЫСТРОБАНК
(BBB-(rus)) РУСЬУНИВЕРСАЛБАНК
(BB(rus)) АЗИАТСКО-ТИХООКЕАНСКИЙ БАНК
(BB-(rus)) ВОСТОЧНЫЙ
(BB-(rus)) УРАЛТРАНСБАНК
(D(rus)) ПЕРЕСВЕТ
Сортировка по позиции в рейтинге на дату: 01 Октября 2016 г. (обновление по состоянию на 17 Октября 2016 г.)
(AAA(rus)) БЭНК ОФ ЧАЙНА
(AAA(rus)) ДАНСКЕ БАНК
(AAA(rus)) ДЕЛЬТАКРЕДИТ
(AAA(rus)) ИНГ ЕВРАЗИЯ
(AAA(rus)) ИНТЕЗА
(AAA(rus)) КРЕДИ АГРИКОЛЬ КИБ
(AAA(rus)) НОРДЕА БАНК
(AAA(rus)) РАЙФФАЙЗЕНБАНК
(AAA(rus)) РОСБАНК
(AAA(rus)) РУСФИНАНС БАНК
 (AAA(rus)) СБЕРБАНК
(AAA(rus)) СИТИБАНК
(AAA(rus)) СЭБ БАНК
(AAA(rus)) ЧАЙНА КОНСТРАКШН БАНК
(AAA(rus)) ЭЙЧ-ЭС-БИ-СИ РР
(AAA(rus)) ЮНИКРЕДИТ БАНК
(AA+(rus)) АВТО ФИНАНС БАНК
(AA+(rus)) АЛЬФА-БАНК
(AA+(rus)) ГПБ
(AA+(rus)) ДЕНИЗМОСКВА
(AA+(rus)) РОССЕЛЬХОЗБАНК
(AA-(rus)) МОСКОВСКИЙ КРЕДИТНЫЙ БАНК
(AA-(rus)) ОТП БАНК
(AA-(rus)) СВЯЗЬ-БАНК
(A+(rus)) АВЕРС
(A+(rus)) АК БАРС БАНК
(A+(rus)) АЛМАЗЭРГИЭНБАНК
(A+(rus)) ГЛОБЭКС
(A+(rus)) ДОМ.РФ
(A+(rus)) ЗЕНИТ
(A+(rus)) КРЕДИТ ЕВРОПА РОССИЯ
(A+(rus)) РОСЕВРОБАНК
(A+(rus)) САНКТ-ПЕТЕРБУРГ
