(BB) СПУРТ
(BB-) ТРОЙКА-Д БАНК
(B+) ВОРОНЕЖ
(B+) ЭКОНОМИЧЕСКИЙ СОЮЗ
(CCC+) ПОЙДЁМ!
(CCC) РИАБАНК
(D) АЙМАНИБАНК
Сортировка по позиции в рейтинге на дату: 01 Марта 2017 г. (обновление по состоянию на 17 Марта 2017 г.)
(BBB+) ПЛАТЕЖНЫЙ ЦЕНТР
(BBB) БИНБАНК
(BBB-) АВАНГАРД
(BBB-) САРОВБИЗНЕСБАНК
(BBB-) СДМ-БАНК
(BBB-) СИНАРА
(BBB-) ЭКСПОБАНК
(BB+) КУБАНЬ КРЕДИТ
(BB+) МИНБАНК
(BB) ГАРАНТ-ИНВЕСТ
(BB) КОНТУР.БАНК
(BB) СПУРТ
(BB-) ТРОЙКА-Д БАНК
(B+) ВОРОНЕЖ
(B+) ЭКОНОМИЧЕСКИЙ СОЮЗ
(CCC+) ПОЙДЁМ!
(CCC) РИАБАНК
(D) АЙМАНИБАНК
Сортировка по позиции в рейтинге на дату: 01 Февраля 2017 г. (обновление по состоянию на 15 Февраля 2017 г.)
(BBB+) ПЛАТЕЖНЫЙ ЦЕНТР
(BBB) БИНБАНК
(BBB-) АВАНГАРД
(BBB-) САРОВБИЗНЕСБАНК
(BBB-) СДМ-БАНК
(BBB-) СИНАРА
(BBB-) ЭКСПОБАНК
(BB+) КУБАНЬ КРЕДИТ
(BB+) МИНБАНК
(BB) ГАРАНТ-ИНВЕСТ
(BB) КОНТУР.БАНК
(BB) СПУРТ
(BB-) ТРОЙКА-Д БАНК
(B+) ВОРОНЕЖ
(B+) ЭКОНОМИЧЕСКИЙ СОЮЗ
(CCC+) ПОЙДЁМ!
(CCC) РИАБАНК
(D) АЙМАНИБАНК
Сортировка по позиции в рейтинге на дату: 01 Января 2017 г. (обновление по состоянию на 26 Января 2017 г.)
(BBB+) ПЛАТЕЖНЫЙ ЦЕНТР
(BBB) БИНБАНК
(BBB-) АВАНГАРД
(BBB-) САРОВБИЗНЕСБАНК
(BBB-) СДМ-БАНК
(BBB-) СИНАРА
(BBB-) ЭКСПОБАНК
(BB+) КУБАНЬ КРЕДИТ
(BB+) МИНБАНК
(BB) ГАРАНТ-ИНВЕСТ
(BB) КОНТУР.БАНК
(BB) СПУРТ
(BB-) ТРОЙКА-Д БАНК
(B+) ВОРОНЕЖ
(B+) ЭКОНОМИЧЕСКИЙ СОЮЗ
(CCC+) ПОЙДЁМ!
(CCC) РИАБАНК
(D) АЙМАНИБАНК
Сортировка по позиции в рейтинге на дату: 01 Декабря 2016 г. (обновление по состоянию на 15 Декабря 2016 г.)
(BBB+) БИНБАНК
(BBB+) ПЛАТЕЖНЫЙ ЦЕНТР
(BBB) СОВКОМБАНК
(BBB-) АВАНГАРД
(BBB-) САРОВБИЗНЕСБАНК
(BBB-) СДМ-БАНК
(BBB-) СИНАРА
(BBB-) ЭКСПОБАНК
(BB+) КУБАНЬ КРЕДИТ
(BB+) МИНБАНК
(BB) ГАРАНТ-ИНВЕСТ
(BB) КОНТУР.БАНК
(BB) СПУРТ
(BB-) ТРОЙКА-Д БАНК
(B+) ВОРОНЕЖ
(B+) ЭКОНОМИЧЕСКИЙ СОЮЗ
(CCC+) ПОЙДЁМ!
(CCC) РИАБАНК
(D) АЙМАНИБАНК
Сортировка по позиции в рейтинге на дату: 01 Ноября 2016 г. (обновление по состоянию на 15 Ноября 2016 г.)
(BBB+) БИНБАНК
(BBB+) ПЛАТЕЖНЫЙ ЦЕНТР
(BBB) СОВКОМБАНК
(BBB-) АВАНГАРД
(BBB-) САРОВБИЗНЕСБАНК
(BBB-) СДМ-БАНК
(BBB-) СИНАРА
(BBB-) ЭКСПОБАНК
(BB+) КУБАНЬ КРЕДИТ
(BB+) МИНБАНК
(BB) ГАРАНТ-ИНВЕСТ
(BB) КОНТУР.БАНК
(BB) СПУРТ
(BB-) ИНГОССТРАХ БАНК
(BB-) ТРОЙКА-Д БАНК
(B+) ВОРОНЕЖ
(B+) ЭКОНОМИЧЕСКИЙ СОЮЗ
(CCC+) ПОЙДЁМ!
(CCC) РИАБАНК
(СС) ПЕРЕСВЕТ
(D) АЙМАНИБАНК
(D) БФГ-КРЕДИТ
Сортировка по позиции в рейтинге на дату: 01 Октября 2016 г. (обновление по состоянию на 17 Октября 2016 г.)
(A) ВТБ 24
(A) РОСБАНК
(A-) АЛЬФА-БАНК
(A-) ГПБ
(BBB+) БИНБАНК
(BBB+) МОСКОВСКИЙ КРЕДИТНЫЙ БАНК
(BBB+) ПЛАТЕЖНЫЙ ЦЕНТР
(BBB+) ФК ОТКРЫТИЕ
(BBB) ВОЗРОЖДЕНИЕ
(BBB) ПЕРЕСВЕТ
(BBB) СОВКОМБАНК
(BBB-) АВАНГАРД
(BBB-) АК БАРС БАНК
(BBB-) БИНБАНК
(BBB-) ЗЕНИТ
(BBB-) ПРОМСВЯЗЬБАНК
(BBB-) САРОВБИЗНЕСБАНК
(BBB-) СДМ-БАНК
(BBB-) СИНАРА
(BBB-) ЭКСПОБАНК
(BB+) КУБАНЬ КРЕДИТ
(BB+) МИНБАНК
(BB+) МТС-БАНК
(BB+) ЧЕЛИНДБАНК
(BB) ГАРАНТ-ИНВЕСТ
(BB) КОНТУР.БАНК
(BB) СПУРТ
(BB) ТРОЙКА-Д БАНК
(BB-) ИНГОССТРАХ БАНК
(BB-) МБСП
(B+) ВОРОНЕЖ
(B+) ЭКОНОМИЧЕСКИЙ СОЮЗ
(CCC+) ПОЙДЁМ!
(CCC) РИАБАНК
(D) АЙМАНИБАНК
(D) БФГ-КРЕДИТ
Сортировка по позиции в рейтинге на дату: 01 Сентября 2016 г. (обновление по состоянию на 16 Сентября 2016 г.)
(A) ВТБ 24
(A) РОСБАНК
(A-) АЛЬФА-БАНК
(A-) ГПБ
(BBB+) БИНБАНК
(BBB+) МОСКОВСКИЙ КРЕДИТНЫЙ БАНК
(BBB+) ПЛАТЕЖНЫЙ ЦЕНТР
(BBB+) ФК ОТКРЫТИЕ
(BBB) ВОЗРОЖДЕНИЕ
(BBB) ПЕРЕСВЕТ
(BBB) СОВКОМБАНК
(BBB-) АВАНГАРД
(BBB-) АК БАРС БАНК
(BBB-) БИНБАНК
(BBB-) ЗЕНИТ
(BBB-) ПРОМСВЯЗЬБАНК
(BBB-) САРОВБИЗНЕСБАНК
(BBB-) СДМ-БАНК
(BBB-) СИНАРА
(BBB-) ЭКСПОБАНК
(BB+) КУБАНЬ КРЕДИТ
(BB+) МИНБАНК
(BB+) МТС-БАНК
(BB+) ЧЕЛИНДБАНК
(BB) ГАРАНТ-ИНВЕСТ
(BB) КОНТУР.БАНК
(BB) СПУРТ
(BB) ТРОЙКА-Д БАНК
(BB-) ИНГОССТРАХ БАНК
(BB-) МБСП
(B+) ВОРОНЕЖ
(B+) ЭКОНОМИЧЕСКИЙ СОЮЗ
(CCC+) АЙМАНИБАНК
(CCC+) ПОЙДЁМ!
(CCC) РИАБАНК
(D) БФГ-КРЕДИТ
Сортировка по позиции в рейтинге на дату: 01 Августа 2016 г. (обновление по состоянию на 16 Августа 2016 г.)
(A) ВТБ 24
(A) РОСБАНК
(A-) АЛЬФА-БАНК
(A-) ГПБ
(BBB+) БИНБАНК
(BBB+) МОСКОВСКИЙ КРЕДИТНЫЙ БАНК
(BBB+) ПЛАТЕЖНЫЙ ЦЕНТР
(BBB+) ФК ОТКРЫТИЕ
(BBB+) ХАНТЫ-МАНСИЙСКИЙ БАНК ОТКРЫТИЕ
(BBB) ВОЗРОЖДЕНИЕ
(BBB) ПЕРЕСВЕТ
(BBB) СОВКОМБАНК
(BBB-) АВАНГАРД
(BBB-) АК БАРС БАНК
(BBB-) БИНБАНК
(BBB-) ЗЕНИТ
(BBB-) МИНБАНК
(BBB-) ПРОМСВЯЗЬБАНК
(BBB-) САРОВБИЗНЕСБАНК
(BBB-) СДМ-БАНК
(BBB-) СИНАРА
(BBB-) ЭКСПОБАНК
(BB+) КУБАНЬ КРЕДИТ
(BB+) МТС-БАНК
(BB+) ЧЕЛИНДБАНК
(BB) ГАРАНТ-ИНВЕСТ
(BB) КОНТУР.БАНК
(BB) СПУРТ
(BB) ТРОЙКА-Д БАНК
(BB-) ИНГОССТРАХ БАНК
(B+) ВОРОНЕЖ
(B+) ЭКОНОМИЧЕСКИЙ СОЮЗ
(CCC+) АЙМАНИБАНК
(CCC) ГАЗЭНЕРГОБАНК
(CCC) ПОЙДЁМ!
(CCC) РИАБАНК
(D) БФГ-КРЕДИТ
Сортировка по позиции в рейтинге на дату: 01 Июля 2016 г. (обновление по состоянию на 18 Июля 2016 г.)
(A) ВТБ 24
(A) РОСБАНК
(A-) АЛЬФА-БАНК
(A-) ГПБ
(BBB+) БИНБАНК
(BBB+) МОСКОВСКИЙ КРЕДИТНЫЙ БАНК
(BBB+) ПЛАТЕЖНЫЙ ЦЕНТР
(BBB+) ФК ОТКРЫТИЕ
(BBB+) ХАНТЫ-МАНСИЙСКИЙ БАНК ОТКРЫТИЕ
(BBB) ВОЗРОЖДЕНИЕ
(BBB) ПЕРЕСВЕТ
(BBB) СОВКОМБАНК
(BBB-) АВАНГАРД
(BBB-) АК БАРС БАНК
(BBB-) БИНБАНК
(BBB-) ЗЕНИТ
(BBB-) МИНБАНК
(BBB-) ПРОМСВЯЗЬБАНК
(BBB-) САРОВБИЗНЕСБАНК
(BBB-) СДМ-БАНК
(BBB-) СИНАРА
(BBB-) ЭКСПОБАНК
(BB+) КУБАНЬ КРЕДИТ
(BB+) МТС-БАНК
(BB+) ЧЕЛИНДБАНК
(BB) ГАРАНТ-ИНВЕСТ
(BB) КОНТУР.БАНК
(BB) СПУРТ
(BB) ТРОЙКА-Д БАНК
(BB-) ИНГОССТРАХ БАНК
(BB-) МБСП
(B+) ВОРОНЕЖ
(B+) ЭКОНОМИЧЕСКИЙ СОЮЗ
(CCC+) АЙМАНИБАНК
(CCC) ГАЗЭНЕРГОБАНК
(CCC) ПОЙДЁМ!
(CCC) РИАБАНК
(C) БФГ-КРЕДИТ
Сортировка по позиции в рейтинге на дату: 01 Июня 2016 г. (обновление по состоянию на 16 Июня 2016 г.)
(A) ВТБ 24
(A) РОСБАНК
(A-) АЛЬФА-БАНК
(A-) ГПБ
(BBB+) БИНБАНК
(BBB+) МОСКОВСКИЙ КРЕДИТНЫЙ БАНК
(BBB+) ПЛАТЕЖНЫЙ ЦЕНТР
(BBB+) ФК ОТКРЫТИЕ
(BBB+) ХАНТЫ-МАНСИЙСКИЙ БАНК ОТКРЫТИЕ
(BBB) ВОЗРОЖДЕНИЕ
(BBB) ПЕРЕСВЕТ
(BBB) СОВКОМБАНК
(BBB-) АВАНГАРД
(BBB-) АК БАРС БАНК
(BBB-) БИНБАНК
(BBB-) ЗЕНИТ
(BBB-) МИНБАНК
(BBB-) ПРОМСВЯЗЬБАНК
(BBB-) САРОВБИЗНЕСБАНК
(BBB-) СДМ-БАНК
(BBB-) СИНАРА
(BBB-) ЭКСПОБАНК
(BB+) КУБАНЬ КРЕДИТ
(BB+) МТС-БАНК
(BB+) ЧЕЛИНДБАНК
(BB) БНКВ
(BB) ГАРАНТ-ИНВЕСТ
(BB) КОНТУР.БАНК
(BB) СПУРТ
(BB) ТРОЙКА-Д БАНК
(BB-) ИНГОССТРАХ БАНК
(BB-) МБСП
(B+) ВОРОНЕЖ
(B+) ИСБ
(B+) ЭКОНОМИЧЕСКИЙ СОЮЗ
(CCC+) АЙМАНИБАНК
(CCC) ГАЗЭНЕРГОБАНК
(CCC) ПОЙДЁМ!
(CCC) РИАБАНК
(C) БФГ-КРЕДИТ
Сортировка по позиции в рейтинге на дату: 01 Мая 2016 г. (обновление по состоянию на 19 Мая 2016 г.)
(A) ВТБ 24
(A) РОСБАНК
(A-) АЛЬФА-БАНК
(A-) ГПБ
(BBB+) БИНБАНК
(BBB+) БМ-БАНК
(BBB+) МОСКОВСКИЙ КРЕДИТНЫЙ БАНК
(BBB+) ПЛАТЕЖНЫЙ ЦЕНТР
(BBB+) ФК ОТКРЫТИЕ
(BBB+) ХАНТЫ-МАНСИЙСКИЙ БАНК ОТКРЫТИЕ
(BBB) ВОЗРОЖДЕНИЕ
(BBB) ПЕРЕСВЕТ
(BBB) СОВКОМБАНК
(BBB-) АВАНГАРД
(BBB-) АК БАРС БАНК
(BBB-) БИНБАНК
(BBB-) ЗЕНИТ
(BBB-) МИНБАНК
(BBB-) ПРОМСВЯЗЬБАНК
(BBB-) САРОВБИЗНЕСБАНК
(BBB-) СДМ-БАНК
(BBB-) СИНАРА
(BBB-) ЭКСПОБАНК
(BB+) КУБАНЬ КРЕДИТ
(BB+) МТС-БАНК
(BB+) ЧЕЛИНДБАНК
(BB) БНКВ
(BB) ГАРАНТ-ИНВЕСТ
(BB) КОНТУР.БАНК
(BB) СПУРТ
(BB) ТРОЙКА-Д БАНК
(BB-) ИНГОССТРАХ БАНК
(BB-) МБСП
(B+) ВОРОНЕЖ
(B+) ИСБ
(B+) ЭКОНОМИЧЕСКИЙ СОЮЗ
(CCC+) АЙМАНИБАНК
(CCC) ГАЗЭНЕРГОБАНК
(CCC) ПОЙДЁМ!
(CCC) РИАБАНК
(C) БФГ-КРЕДИТ
Сортировка по позиции в рейтинге на дату: 01 Апреля 2016 г. (обновление по состоянию на 18 Апреля 2016 г.)
(A) ВТБ 24
(A) РОСБАНК
(A-) АЛЬФА-БАНК
(A-) ГПБ
(BBB+) БИНБАНК
(BBB+) БМ-БАНК
(BBB+) МОСКОВСКИЙ КРЕДИТНЫЙ БАНК
(BBB+) ПЛАТЕЖНЫЙ ЦЕНТР
(BBB+) ФК ОТКРЫТИЕ
(BBB+) ХАНТЫ-МАНСИЙСКИЙ БАНК ОТКРЫТИЕ
(BBB) ВОЗРОЖДЕНИЕ
(BBB) ПЕРЕСВЕТ
(BBB) СОВКОМБАНК
(BBB-) АВАНГАРД
(BBB-) АК БАРС БАНК
(BBB-) БИНБАНК
(BBB-) ЗЕНИТ
(BBB-) МИНБАНК
(BBB-) ПРОМСВЯЗЬБАНК
(BBB-) САРОВБИЗНЕСБАНК
(BBB-) СДМ-БАНК
(BBB-) СИНАРА
(BBB-) ЭКСПОБАНК
(BB+) КУБАНЬ КРЕДИТ
(BB+) МТС-БАНК
(BB+) ЧЕЛИНДБАНК
(BB) БНКВ
(BB) ГАРАНТ-ИНВЕСТ
(BB) КОНТУР.БАНК
(BB) СПУРТ
(BB) ТРОЙКА-Д БАНК
(BB-) ИНГОССТРАХ БАНК
(BB-) МБСП
(B+) ВОРОНЕЖ
(B+) ИСБ
(B+) ЭКОНОМИЧЕСКИЙ СОЮЗ
(CCC+) АЙМАНИБАНК
(CCC) ГАЗЭНЕРГОБАНК
(CCC) ПОЙДЁМ!
(CCC) РИАБАНК
(C) БФГ-КРЕДИТ
Сортировка по позиции в рейтинге на дату: 01 Марта 2016 г. (обновление по состоянию на 17 Марта 2016 г.)
(A) ВТБ 24
(A) РОСБАНК
(A-) АЛЬФА-БАНК
(A-) ГПБ
(BBB+) БИНБАНК
(BBB+) БМ-БАНК
(BBB+) МОСКОВСКИЙ КРЕДИТНЫЙ БАНК
(BBB+) ФК ОТКРЫТИЕ
(BBB+) ХАНТЫ-МАНСИЙСКИЙ БАНК ОТКРЫТИЕ
(BBB) ВОЗРОЖДЕНИЕ
(BBB) ПЕРЕСВЕТ
(BBB) СОВКОМБАНК
(BBB-) АВАНГАРД
(BBB-) АК БАРС БАНК
(BBB-) БИНБАНК
(BBB-) ЗЕНИТ
(BBB-) МИНБАНК
(BBB-) ПРОМСВЯЗЬБАНК
(BBB-) САРОВБИЗНЕСБАНК
(BBB-) СДМ-БАНК
(BBB-) СИНАРА
(BBB-) ЭКСПОБАНК
(BB+) БФГ-КРЕДИТ
